ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro;Lucro Tratado;Marca do produto;Descrição complementar do produto;Descrição do produto;Preço Unitário;Custo;Custo Unitário;Lucro Unitário
6350;US-2014-120152;2014-12-18;2014-12-20;Segunda classe;BF-11020;Beatrice Fernandes;Grande Empresa;Lima;Lima (cidade);Peru;Sul;TEC-AC-10002930;Tecnologia;Acessórios;Enermax Cartão de memória, Durável;2291,9999999999995;5;0,4;-381,9999999999998;381,9999999999998;Enermax;Durável;Cartão de memória;458,3999999999999;1910,3999999999999;382,08;76,39999999999995
6351;US-2014-120152;2014-12-18;2014-12-20;Segunda classe;BF-11020;Beatrice Fernandes;Grande Empresa;Lima;Lima (cidade);Peru;Sul;TEC-TE-10000621;Tecnologia;Telefones;Cisco Smart Phone, Tamanho real;4472,639999999999;8;0,4;-2981,7599999999998;2981,7599999999998;Cisco;Tamanho real;Smart Phone;559,0799999999999;1491,2799999999993;186,4099999999999;372,71999999999997
6352;US-2015-117044;2015-10-27;2015-10-29;Segunda classe;BG-11710;Bruna Goncalves;Varejo;Ciudad Choluteca;Choluteca;Honduras;Central;TEC-TE-10000655;Tecnologia;Telefones;Motorola Smart Phone, Tamanhos variados;2122,08;4;0,4;-743,5200000000002;743,5200000000002;Motorola;Tamanhos variados;Smart Phone;530,52;1378,9599999999998;344,73999999999995;185,88000000000005
6353;MX-2013-108735;2013-06-13;2013-06-20;Classe padrão;GG-14410;Gabriel Gomes;Pequenas e Medias Empresas;Jaú;São Paulo;Brasil;Sul;MÓV-MÓ-10000445;Móveis;Móveis ;Eldon Caixa para correspondência, Embalagem multipack;1262,3999999999999;6;0,0;416,40000000000003;416,40000000000003;Eldon;Embalagem multipack;Caixa para correspondência;210,39999999999998;845,9999999999998;140,99999999999997;69,4
6354;MX-2015-142244;2015-10-06;2015-10-12;Classe padrão;AC-10270;Alice Cardoso;Varejo;Ciudad Madero;Tamaulipas;México;Norte;TEC-TE-10004211;Tecnologia;Telefones;Nokia Telefone do escritório, Embalagem tipo bulk;869,6;2;0,0;226,0;226,0;Nokia;Embalagem tipo bulk;Telefone do escritório;434,8;643,6;321,8;113,0
6355;MX-2015-142244;2015-10-06;2015-10-12;Classe padrão;AC-10270;Alice Cardoso;Varejo;Ciudad Madero;Tamaulipas;México;Norte;MAT-MA-10000372;Material de escritório;Materiais;Kleencut Tesouras, Aço;289,2;2;0,0;106,8;106,8;Kleencut;Aço;Tesouras;144,6;182,39999999999998;91,19999999999999;53,4
6356;MX-2015-160241;2015-12-10;2015-12-12;Segunda classe;DM-12700;Danilo Martins;Pequenas e Medias Empresas;São Paulo;São Paulo;Brasil;Sul;MÓV-ES-10003619;Móveis;Estantes;Ikea Conjunto de pratelheiras, Branco;5762,0;5;0,0;2420,0;2420,0;Ikea;Branco;Conjunto de pratelheiras;1152,4;3342,0;668,4;484,0
6357;MX-2015-160241;2015-12-10;2015-12-12;Segunda classe;DM-12700;Danilo Martins;Pequenas e Medias Empresas;São Paulo;São Paulo;Brasil;Sul;MAT-MA-10001777;Material de escritório;Materiais;Stiletto Tesouras, Azul;157,4;1;0,0;75,4;75,4;Stiletto;Azul;Tesouras;157,4;82,0;82,0;75,4
6358;MX-2015-103198;2015-12-01;2015-12-05;Classe padrão;MA-18445;Marisa Araujo;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10000912;Material de escritório;Papel;Xerox Papel de pergaminho, Multicolorido;293,4;3;0,0;34,8;34,8;Xerox;Multicolorido;Papel de pergaminho;97,8;258,59999999999997;86,19999999999999;11,6
6359;MX-2015-103198;2015-12-01;2015-12-05;Classe padrão;MA-18445;Marisa Araujo;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10000586;Material de escritório;Papel;Enermax Cadernetas, Premium;313,20000000000005;3;0,0;3,0;3,0;Enermax;Premium;Cadernetas;104,40000000000002;310,20000000000005;103,40000000000002;1,0
6360;MX-2015-103198;2015-12-01;2015-12-05;Classe padrão;MA-18445;Marisa Araujo;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;MAT-FI-10002581;Material de escritório;Fichários;Acco Pasta argolada, Transparente;97,4;1;0,0;35,0;35,0;Acco;Transparente;Pasta argolada;97,4;62,400000000000006;62,400000000000006;35,0
6361;MX-2014-144547;2014-09-30;2014-10-04;Classe padrão;GS-14845;GivenName Surname;Varejo;Spanish Town;Saint Catherine;Jamaica;Caribe;MAT-PA-10003844;Material de escritório;Papel;Eaton Caderno, Premium;708,7999999999998;4;0,0;290,4;290,4;Eaton;Premium;Caderno;177,19999999999996;418,39999999999986;104,59999999999997;72,6
6362;MX-2014-144547;2014-09-30;2014-10-04;Classe padrão;GS-14845;GivenName Surname;Varejo;Spanish Town;Saint Catherine;Jamaica;Caribe;MAT-MA-10000797;Material de escritório;Materiais;Kleencut Tesouras, Retangular;1449,0;5;0,0;565,0;565,0;Kleencut;Retangular;Tesouras;289,8;884,0;176,8;113,0
6363;US-2013-122364;2013-11-02;2013-11-05;Primeira classe;TM-20740;Tânia Martins;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-ES-10000975;Móveis;Estantes;Dania Par, Metal;1458,3600000000001;3;0,4;-243,24000000000012;243,24000000000012;Dania;Metal;Par;486,12000000000006;1215,52;405,17333333333335;81,08000000000004
6364;US-2013-122364;2013-11-02;2013-11-05;Primeira classe;TM-20740;Tânia Martins;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-MÓ-10000827;Móveis;Móveis ;Advantus Lâmpada, Embalagem multipack;322,08;4;0,4;-193,92;193,92;Advantus;Embalagem multipack;Lâmpada;80,52;128,55999999999997;32,13999999999999;48,48
6365;MX-2012-156986;2012-05-30;2012-06-02;Segunda classe;NM-19165;Nicolas Martins;Varejo;Jaú;São Paulo;Brasil;Sul;TEC-TE-10001711;Tecnologia;Telefones;Apple Smart Phone, Embalagem tipo bulk;7403,400000000001;9;0,0;1627,2;1627,2;Apple;Embalagem tipo bulk;Smart Phone;822,6;5776,200000000001;641,8000000000001;180,8
6366;MX-2012-131688;2012-12-22;2012-12-26;Classe padrão;BS-11230;Beatriz Sousa;Varejo;Toluca;México;México;Norte;MAT-FI-10002671;Material de escritório;Fichários;Acco Capa para fichário, Reciclado;364,79999999999995;4;0,0;32,8;32,8;Acco;Reciclado;Capa para fichário;91,19999999999999;331,99999999999994;82,99999999999999;8,2
6367;MX-2012-131688;2012-12-22;2012-12-26;Classe padrão;BS-11230;Beatriz Sousa;Varejo;Toluca;México;México;Norte;MAT-AR-10002439;Material de escritório;Armazenamento;Eldon Armários, Tamanho real;2639,1999999999994;2;0,0;52,400000000000006;52,400000000000006;Eldon;Tamanho real;Armários;1319,5999999999997;2586,7999999999993;1293,3999999999996;26,200000000000003
6368;MX-2014-141698;2014-04-24;2014-04-29;Segunda classe;YF-21925;Yasmin Fernandes;Varejo;Rondonópolis;Mato Grosso;Brasil;Sul;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;8723,2;2;0,0;87,2;87,2;Cisco;Tamanhos variados;Carregador;4361,6;8636,0;4318,0;43,6
6369;MX-2015-123610;2015-12-02;2015-12-09;Classe padrão;VF-21295;Vinícius Ferreira;Varejo;Curitiba;Paraná;Brasil;Sul;MAT-AR-10002156;Material de escritório;Arte;Crayola Apontador, Azul;355,6000000000001;2;0,0;78,0;78,0;Crayola;Azul;Apontador;177,80000000000004;277,6000000000001;138,80000000000004;39,0
6370;MX-2012-120418;2012-12-16;2012-12-22;Classe padrão;MS-19045;Miguel Souza;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;TEC-TE-10002321;Tecnologia;Telefones;Cisco Carregador, Tamanhos variados;17446,4;4;0,0;174,4;174,4;Cisco;Tamanhos variados;Carregador;4361,6;17272,0;4318,0;43,6
6371;MX-2012-120418;2012-12-16;2012-12-22;Classe padrão;MS-19045;Miguel Souza;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;MÓV-ES-10003175;Móveis;Estantes;Ikea Conjunto de pratelheiras, Metal;5660,0;5;0,0;849,0;849,0;Ikea;Metal;Conjunto de pratelheiras;1132,0;4811,0;962,2;169,8
6372;MX-2012-120418;2012-12-16;2012-12-22;Classe padrão;MS-19045;Miguel Souza;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;MAT-CO-10002618;Material de escritório;Colchetes;OIC Clips de papel, Embalagem com 12;277,20000000000005;3;0,0;74,4;74,4;OIC;Embalagem com 12;Clips de papel;92,40000000000002;202,80000000000004;67,60000000000001;24,8
6373;MX-2012-120418;2012-12-16;2012-12-22;Classe padrão;MS-19045;Miguel Souza;Pequenas e Medias Empresas;Mixco;Guatemala;Guatemala;Central;MAT-AC-10003379;Material de escritório;Acessórios;KitchenAid Forno, Vermelho;7602,0;2;0,0;1976,4;1976,4;KitchenAid;Vermelho;Forno;3801,0;5625,6;2812,8;988,2
6374;MX-2015-126900;2015-09-17;2015-09-24;Classe padrão;AA-10225;Alice Alves;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-AR-10000124;Material de escritório;Armazenamento;Eldon Bandejas, Industrial;581,3999999999999;3;0,4;28,800000000000068;28,800000000000068;Eldon;Industrial;Bandejas;193,79999999999995;552,9999999999998;184,33333333333326;9,600000000000023
6375;MX-2015-126900;2015-09-17;2015-09-24;Classe padrão;AA-10225;Alice Alves;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-FI-10000495;Material de escritório;Fichários;Cardinal Perfurador, Durável;242,39999999999998;2;0,4;-68,80000000000003;68,80000000000003;Cardinal;Durável;Perfurador;121,19999999999999;173,99999999999994;86,99999999999997;34,40000000000001
6376;MX-2013-115455;2013-04-17;2013-04-21;Classe padrão;AA-10465;Amanda Azevedo;Varejo;León;Guanajuato;México;Norte;MAT-MA-10004847;Material de escritório;Materiais;Fiskars Tesouras, Retangular;886,8000000000001;3;0,0;327,6;327,6;Fiskars;Retangular;Tesouras;295,6;559,2;186,4;109,2
6377;MX-2015-142601;2015-12-18;2015-12-23;Classe padrão;MA-17920;Manuela Almeida;Varejo;Apopa;San Salvador;El Salvador;Central;MÓV-ES-10002320;Móveis;Estantes;Ikea Biblioteca, Metal;16933,0;7;0,0;2200,7999999999997;2200,7999999999997;Ikea;Metal;Biblioteca;2419,0;14732,2;2104,6;314,4
6378;MX-2015-142601;2015-12-18;2015-12-23;Classe padrão;MA-17920;Manuela Almeida;Varejo;Apopa;San Salvador;El Salvador;Central;MAT-AR-10000433;Material de escritório;Armazenamento;Fellowes Pastas, Azul;527,9999999999999;3;0,0;136,79999999999998;136,79999999999998;Fellowes;Azul;Pastas;175,99999999999997;391,19999999999993;130,39999999999998;45,599999999999994
6379;MX-2015-142601;2015-12-18;2015-12-23;Classe padrão;MA-17920;Manuela Almeida;Varejo;Apopa;San Salvador;El Salvador;Central;MÓV-CA-10004442;Móveis;Cadeiras;Harbour Creations Cadeira de balanço, Par;1991,1999999999998;2;0,0;438,0;438,0;Harbour;Par;Creations Cadeira de balanço;995,5999999999999;1553,1999999999998;776,5999999999999;219,0
6380;MX-2013-100027;2013-12-18;2013-12-20;Segunda classe;JO-15730;Julia Oliveira;Varejo;Morelia;Michoacán;México;Norte;MÓV-ES-10000469;Móveis;Estantes;Dania Biblioteca, Preto;5820,0;3;0,2;2182,2000000000003;2182,2000000000003;Dania;Preto;Biblioteca;1940,0;3637,9999999999995;1212,6666666666665;727,4000000000001
6381;MX-2013-100027;2013-12-18;2013-12-20;Segunda classe;JO-15730;Julia Oliveira;Varejo;Morelia;Michoacán;México;Norte;MAT-AR-10003076;Material de escritório;Arte;BIC Apontador, Tamanhos variados;643,8;3;0,0;244,20000000000002;244,20000000000002;BIC;Tamanhos variados;Apontador;214,6;399,5999999999999;133,19999999999996;81,4
6382;MX-2014-132045;2014-06-17;2014-06-19;Segunda classe;DF-12820;Davi Ferreira;Pequenas e Medias Empresas;Jundiaí;São Paulo;Brasil;Sul;MAT-FI-10001532;Material de escritório;Fichários;Acco Pasta argolada, Econômico;303,0;3;0,0;90,6;90,6;Acco;Econômico;Pasta argolada;101,0;212,4;70,8;30,2
6383;MX-2014-132045;2014-06-17;2014-06-19;Segunda classe;DF-12820;Davi Ferreira;Pequenas e Medias Empresas;Jundiaí;São Paulo;Brasil;Sul;MAT-AR-10001693;Material de escritório;Armazenamento;Fellowes Carrinho bandeja, Metal;2727,6000000000004;3;0,0;136,2;136,2;Fellowes;Metal;Carrinho bandeja;909,2000000000002;2591,4000000000005;863,8000000000002;45,4
6384;MX-2014-132045;2014-06-17;2014-06-19;Segunda classe;DF-12820;Davi Ferreira;Pequenas e Medias Empresas;Jundiaí;São Paulo;Brasil;Sul;MAT-EN-10004471;Material de escritório;Envelopes;Kraft Envelope com fecho, Conjunto de 50;120,0;2;0,0;54,0;54,0;Kraft;Conjunto de 50;Envelope com fecho;60,0;66,0;33,0;27,0
6385;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;MAT-AR-10000288;Material de escritório;Armazenamento;Eldon Pratelheiras, Azul;387,36;2;0,4;44,95999999999998;44,95999999999998;Eldon;Azul;Pratelheiras;193,68;342,8;171,4;22,47999999999999
6386;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;MAT-FI-10001408;Material de escritório;Fichários;Avery Encadernadora, Transparente;579,6;3;0,4;-376,80000000000007;376,80000000000007;Avery;Transparente;Encadernadora;193,20000000000002;203,19999999999993;67,7333333333333;125,60000000000002
6387;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;TEC-TE-10003010;Tecnologia;Telefones;Motorola Headset, Azul;956,8799999999999;3;0,4;143,27999999999986;143,27999999999986;Motorola;Azul;Headset;318,96;814,0;271,3333333333333;47,759999999999955
6388;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;MAT-MA-10000587;Material de escritório;Materiais;Stiletto Abridor de carta, Aço;333,3600000000001;3;0,4;-167,04000000000008;167,04000000000008;Stiletto;Aço;Abridor de carta;111,12000000000005;166,72000000000003;55,573333333333345;55,68000000000003
6389;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;MAT-AR-10000310;Material de escritório;Arte;Boston Marcadores de texto, Embalagem tipo bulk;382,79999999999995;5;0,4;-19,19999999999996;19,19999999999996;Boston;Embalagem tipo bulk;Marcadores de texto;76,55999999999999;364,0;72,8;3,839999999999992
6390;MX-2013-136287;2013-05-07;2013-05-10;Primeira classe;LA-16615;Laura Almeida;Grande Empresa;Carrefour;Oeste;Haiti;Caribe;MAT-FI-10003063;Material de escritório;Fichários;Avery Capa para fichário, Transparente;252,71999999999997;6;0,4;-30,480000000000018;30,480000000000018;Avery;Transparente;Capa para fichário;42,12;222,63999999999996;37,10666666666666;5,080000000000003
6391;MX-2012-136245;2012-11-05;2012-11-10;Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10004844;Móveis;Mesas;Chromcraft Mesa redonda, Branco;7508,640000000001;3;0,2;468,8399999999997;468,8399999999997;Chromcraft;Branco;Mesa redonda;2502,8800000000006;7040,000000000002;2346,6666666666674;156,2799999999999
6392;MX-2012-136245;2012-11-05;2012-11-10;Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;TEC-AC-10003719;Tecnologia;Acessórios;Belkin Teclado numérico, Econômico;1925,0;5;0,0;539,0;539,0;Belkin;Econômico;Teclado numérico;385,0;1386,0;277,2;107,8
6393;MX-2012-136245;2012-11-05;2012-11-10;Classe padrão;BB-11110;Beatriz Barros;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-AR-10001953;Material de escritório;Armazenamento;Smead Carrinho bandeja, Azul;2568,0;3;0,0;307,79999999999995;307,79999999999995;Smead;Azul;Carrinho bandeja;856,0;2260,2;753,4;102,59999999999998
6394;MX-2012-114804;2012-11-29;2012-12-02;Primeira classe;EB-13615;Enzo Barros;Varejo;Santiago;Santiago;Chile;Sul;MAT-AR-10001938;Material de escritório;Armazenamento;Smead Armários, Azul;2645,6;2;0,0;476,0;476,0;Smead;Azul;Armários;1322,8;2169,6;1084,8;238,0
6395;MX-2014-150819;2014-05-16;2014-05-16;No mesmo dia;MC-17965;Manuela Correia;Grande Empresa;Hermosillo;Sonora;México;Norte;MAT-FI-10000270;Material de escritório;Fichários;Wilson Jones Perfurador, Econômico;1119,6;6;0,0;0,0;0,0;Wilson;Econômico;Jones Perfurador;186,6;1119,6;186,6;0,0
6396;MX-2014-150819;2014-05-16;2014-05-16;No mesmo dia;MC-17965;Manuela Correia;Grande Empresa;Hermosillo;Sonora;México;Norte;MAT-FI-10004134;Material de escritório;Fichários;Avery Divisórias, Durável;156,60000000000002;3;0,0;55,800000000000004;55,800000000000004;Avery;Durável;Divisórias;52,20000000000001;100,80000000000001;33,6;18,6
6397;MX-2014-150819;2014-05-16;2014-05-16;No mesmo dia;MC-17965;Manuela Correia;Grande Empresa;Hermosillo;Sonora;México;Norte;MÓV-CA-10000433;Móveis;Cadeiras;Office Star Banqueta, Vermelho;4638,4;5;0,2;463,4000000000001;463,4000000000001;Office;Vermelho;Star Banqueta;927,68;4175,199999999999;835,0399999999997;92,68000000000002
6398;MX-2015-103366;2015-05-12;2015-05-12;No mesmo dia;GS-14485;Gabriela Souza;Grande Empresa;Villa Canales;Guatemala;Guatemala;Central;MAT-PA-10000442;Material de escritório;Papel;Enermax Papel de pergaminho, Multicolorido;112,0;1;0,0;45,8;45,8;Enermax;Multicolorido;Papel de pergaminho;112,0;66,2;66,2;45,8
6399;MX-2015-129168;2015-01-23;2015-01-27;Classe padrão;DA-12595;Daniel Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;TEC-TE-10004447;Tecnologia;Telefones;Apple Telefone do escritório, Tamanhos variados;2271,0;5;0,0;1112,0;1112,0;Apple;Tamanhos variados;Telefone do escritório;454,2;1159,0;231,8;222,4
6400;MX-2015-129168;2015-01-23;2015-01-27;Classe padrão;DA-12595;Daniel Alves;Varejo;Villa Nueva;Guatemala;Guatemala;Central;MAT-EN-10000062;Material de escritório;Envelopes;Cameo Fita dupla face, Vermelho;327,2;2;0,0;81,6;81,6;Cameo;Vermelho;Fita dupla face;163,6;245,6;122,8;40,8
6401;MX-2013-136658;2013-11-03;2013-11-05;Primeira classe;CM-12370;Carolina Martins;Varejo;Chihuahua;Chihuahua;México;Norte;MAT-MA-10000135;Material de escritório;Materiais;Fiskars Abridor de carta, Industrial;394,0;2;0,0;66,8;66,8;Fiskars;Industrial;Abridor de carta;197,0;327,2;163,6;33,4
6402;MX-2015-117177;2015-04-08;2015-04-10;Segunda classe;MO-18085;Marcos Oliveira;Varejo;Querétaro;Querétaro;México;Norte;TEC-AC-10003597;Tecnologia;Acessórios;Belkin Roteador, Reciclado;6841,600000000001;4;0,0;0,0;0,0;Belkin;Reciclado;Roteador;1710,4000000000003;6841,600000000001;1710,4000000000003;0,0
6403;MX-2015-117177;2015-04-08;2015-04-10;Segunda classe;MO-18085;Marcos Oliveira;Varejo;Querétaro;Querétaro;México;Norte;TEC-TE-10002883;Tecnologia;Telefones;Motorola Smart Phone, Tamanho real;2621,3999999999996;3;0,0;52,199999999999996;52,199999999999996;Motorola;Tamanho real;Smart Phone;873,7999999999998;2569,2;856,4;17,4
6404;MX-2015-117177;2015-04-08;2015-04-10;Segunda classe;MO-18085;Marcos Oliveira;Varejo;Querétaro;Querétaro;México;Norte;MAT-EN-10001187;Material de escritório;Envelopes;Kraft Malote, Prata;1644,0;5;0,0;739,0;739,0;Kraft;Prata;Malote;328,8;905,0;181,0;147,8
6405;MX-2015-117177;2015-04-08;2015-04-10;Segunda classe;MO-18085;Marcos Oliveira;Varejo;Querétaro;Querétaro;México;Norte;MAT-PA-10000989;Material de escritório;Papel;SanDisk Resma, Multicolorido;832,0;4;0,0;66,4;66,4;SanDisk;Multicolorido;Resma;208,0;765,6;191,4;16,6
6406;MX-2014-104150;2014-08-26;2014-08-31;Classe padrão;JR-16000;Julieta Ribeiro;Varejo;Mexicali;Baixa Califórnia;México;Norte;MAT-MA-10003095;Material de escritório;Materiais;Elite Tesouras, Azul;2507,2;8;0,0;49,6;49,6;Elite;Azul;Tesouras;313,4;2457,6;307,2;6,2
6407;MX-2014-158421;2014-07-01;2014-07-01;No mesmo dia;YC-21880;Yasmin Correia;Grande Empresa;Chinautla;Guatemala;Guatemala;Central;MAT-FI-10000337;Material de escritório;Fichários;Cardinal Divisórias, Durável;292,0;5;0,0;93,0;93,0;Cardinal;Durável;Divisórias;58,4;199,0;39,8;18,6
6408;MX-2014-158421;2014-07-01;2014-07-01;No mesmo dia;YC-21880;Yasmin Correia;Grande Empresa;Chinautla;Guatemala;Guatemala;Central;MAT-MA-10003006;Material de escritório;Materiais;Acme Estilete, Aço;495,99999999999994;2;0,0;74,4;74,4;Acme;Aço;Estilete;247,99999999999997;421,5999999999999;210,79999999999995;37,2
6409;MX-2015-113236;2015-09-01;2015-09-07;Classe padrão;EP-13885;Estevan Pereira;Pequenas e Medias Empresas;São Paulo;São Paulo;Brasil;Sul;MAT-AC-10002035;Material de escritório;Acessórios;Hoover Torradeira, Prata;1125,2;2;0,0;517,2;517,2;Hoover;Prata;Torradeira;562,6;608,0;304,0;258,6
6410;MX-2015-130778;2015-12-23;2015-12-30;Classe padrão;TA-20845;Thaís Alves;Varejo;Santa Ana;Santa Ana;El Salvador;Central;MAT-ET-10002113;Material de escritório;Etiquetas;Harbour Creations Etiquetas removíveis, Durável;286,4;4;0,0;54,400000000000006;54,400000000000006;Harbour;Durável;Creations Etiquetas removíveis;71,6;231,99999999999997;57,99999999999999;13,600000000000001
6411;MX-2014-138422;2014-09-16;2014-09-22;Classe padrão;DS-12925;Diego Silva;Varejo;Holguín;Holguín;Cuba;Caribe;TEC-TE-10000200;Tecnologia;Telefones;Apple Carregador, Tamanho real;17000,0;4;0,0;2380,0;2380,0;Apple;Tamanho real;Carregador;4250,0;14620,0;3655,0;595,0
6412;MX-2015-158694;2015-04-29;2015-05-04;Classe padrão;GO-14815;Giovanna Oliveira;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MAT-ET-10001274;Material de escritório;Etiquetas;Avery Etiquetas redondas, Durável;150,60000000000002;3;0,0;69,0;69,0;Avery;Durável;Etiquetas redondas;50,20000000000001;81,60000000000002;27,200000000000006;23,0
